service_date,gtfs_route_id,gtfs_route_short_name,gtfs_route_long_name,gtfs_route_desc,route_category,mode_type,peak_offpeak_ind,metric_type,otp_numerator,otp_denominator,cancelled_numerator,ObjectId
2022/09/14 04:00:00+00,Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,5419.874506,6829.240848,0,235336
2022/09/14 04:00:00+00,Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,3918.508319,4831.296615,0,235337
2022/09/14 04:00:00+00,Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,6577.059291,8279.101871,0,235338
2022/09/13 04:00:00+00,Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,5210.639519,6151.144886,0,235410
2022/09/13 04:00:00+00,Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,7752.575941,9241.567888,0,235447
2022/09/14 04:00:00+00,Blue,,Blue Line,Rapid Transit,Blue Line,Rail,OFF_PEAK,Passenger Wait Time,40535.04588,42799.39505,0,235527
2022/09/14 04:00:00+00,Blue,,Blue Line,Rapid Transit,Blue Line,Rail,PEAK,Passenger Wait Time,28476.44338,28923.81133,0,235529
2022/09/12 04:00:00+00,Blue,,Blue Line,Rapid Transit,Blue Line,Rail,PEAK,Passenger Wait Time,28107.32238,28424.72646,0,235628
2022/09/12 04:00:00+00,Blue,,Blue Line,Rapid Transit,Blue Line,Rail,OFF_PEAK,Passenger Wait Time,40832.63989,42956.57631,0,235629
2022/09/13 04:00:00+00,Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,6045.244822,10233.78663,0,235653
2022/09/13 04:00:00+00,Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,8845.784697,16199.20152,0,235708
2022/09/13 04:00:00+00,Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,11408.83601,14257.58683,0,235709
2022/09/13 04:00:00+00,Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,15215.83737,19406.69719,0,235710
2022/09/13 04:00:00+00,Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,5699.986156,6915.860668,0,235711
2022/09/13 04:00:00+00,Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,7709.799533,9127.056198,0,235712
2022/09/12 04:00:00+00,Red,,Red Line,Rapid Transit,Red Line,Rail,PEAK,Passenger Wait Time,95661.4984,108901.5514,0,235800
2022/09/12 04:00:00+00,Red,,Red Line,Rapid Transit,Red Line,Rail,OFF_PEAK,Passenger Wait Time,111993.352,126021.0163,0,235801
2022/09/12 04:00:00+00,Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,8266.362373,14450.65935,0,235802
2022/09/12 04:00:00+00,Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,5292.186626,8790.731493,0,235803
2022/09/12 04:00:00+00,Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,14863.76387,18921.59696,0,235804
2022/09/12 04:00:00+00,Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,10727.45813,14314.8451,0,235805
2022/09/12 04:00:00+00,Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,5496.425599,6772.247096,0,235806
2022/09/12 04:00:00+00,Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,7923.827269,9386.060563,0,235807
2022/09/12 04:00:00+00,Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,4947.662389,6148.193821,0,235808
2022/09/12 04:00:00+00,Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,7918.760664,9530.468134,0,235809
2022/09/13 04:00:00+00,Blue,,Blue Line,Rapid Transit,Blue Line,Rail,OFF_PEAK,Passenger Wait Time,41419.31286,42812.92142,0,235981
2022/09/13 04:00:00+00,Blue,,Blue Line,Rapid Transit,Blue Line,Rail,PEAK,Passenger Wait Time,28412.07475,28856.79183,0,235982
2022/09/13 04:00:00+00,Red,,Red Line,Rapid Transit,Red Line,Rail,PEAK,Passenger Wait Time,100015.5349,109435.0631,0,235993
2022/09/13 04:00:00+00,Red,,Red Line,Rapid Transit,Red Line,Rail,OFF_PEAK,Passenger Wait Time,114307.7022,128412.1793,0,235994
2022/09/10 04:00:00+00,Red,,Red Line,Rapid Transit,Red Line,Rail,OFF_PEAK,Passenger Wait Time,82776.09041,92080.82453,0,236004
2022/09/10 04:00:00+00,Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,10211.348,17929.9319,0,236005
2022/09/10 04:00:00+00,Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,16174.28212,21528.81024,0,236006
2022/09/10 04:00:00+00,Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,9385.613534,11193.07392,0,236007
2022/09/10 04:00:00+00,Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,8884.284452,10927.88018,0,236008
2022/09/10 04:00:00+00,Blue,,Blue Line,Rapid Transit,Blue Line,Rail,OFF_PEAK,Passenger Wait Time,43369.58472,44292.48532,0,236039
2022/09/11 04:00:00+00,Red,,Red Line,Rapid Transit,Red Line,Rail,OFF_PEAK,Passenger Wait Time,59749.53113,66566.64574,0,236153
2022/09/11 04:00:00+00,Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,3770.832356,6176.712908,0,236154
2022/09/11 04:00:00+00,Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,6017.964704,8283.909011,0,236155
2022/09/11 04:00:00+00,Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,4468.51136,5250.061947,0,236156
2022/09/11 04:00:00+00,Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,3693.479044,4748.181168,0,236157
2022/09/11 04:00:00+00,Blue,,Blue Line,Rapid Transit,Blue Line,Rail,OFF_PEAK,Passenger Wait Time,33178.83672,33620.96685,0,236352
2022/09/08 04:00:00+00,Red,,Red Line,Rapid Transit,Red Line,Rail,PEAK,Passenger Wait Time,101801.8028,112366.2476,0,236450
2022/09/09 04:00:00+00,Blue,,Blue Line,Rapid Transit,Blue Line,Rail,PEAK,Passenger Wait Time,27884.99614,28752.84518,0,236566
2022/09/09 04:00:00+00,Blue,,Blue Line,Rapid Transit,Blue Line,Rail,OFF_PEAK,Passenger Wait Time,40110.74363,42896.04232,0,236567
2022/09/09 04:00:00+00,Red,,Red Line,Rapid Transit,Red Line,Rail,OFF_PEAK,Passenger Wait Time,116481.2601,127015.1131,0,236675
2022/09/09 04:00:00+00,Red,,Red Line,Rapid Transit,Red Line,Rail,PEAK,Passenger Wait Time,101740.4722,110666.8585,0,236676
2022/09/09 04:00:00+00,Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,8820.592997,16128.18187,0,236677
2022/09/09 04:00:00+00,Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,5494.482736,9698.074527,0,236678
2022/09/09 04:00:00+00,Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,14331.82742,18967.11932,0,236679
2022/09/09 04:00:00+00,Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,11186.89987,14554.03051,0,236680
2022/09/09 04:00:00+00,Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,7879.856246,9294.773613,0,236681
2022/09/09 04:00:00+00,Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,6177.592105,7223.513349,0,236682
2022/09/09 04:00:00+00,Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,5284.217475,6185.716665,0,236683
2022/09/09 04:00:00+00,Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,7440.059487,9031.688274,0,236684
2022/09/07 04:00:00+00,Red,,Red Line,Rapid Transit,Red Line,Rail,PEAK,Passenger Wait Time,101261.7729,110608.5561,0,236839
2022/09/07 04:00:00+00,Red,,Red Line,Rapid Transit,Red Line,Rail,OFF_PEAK,Passenger Wait Time,115879.3434,126544.6996,0,236840
2022/09/07 04:00:00+00,Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,4914.328712,9077.685223,0,236841
2022/09/07 04:00:00+00,Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,8438.434329,16334.07589,0,236842
2022/09/07 04:00:00+00,Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,14277.57097,18827.92545,0,236844
2022/09/08 04:00:00+00,Red,,Red Line,Rapid Transit,Red Line,Rail,OFF_PEAK,Passenger Wait Time,110079.3054,124558.3802,0,236854
2022/09/08 04:00:00+00,Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,7864.437989,14547.09934,0,236856
2022/09/08 04:00:00+00,Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,5009.085284,8957.207624,0,236857
2022/09/08 04:00:00+00,Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,13743.74146,18000.8024,0,236858
2022/09/08 04:00:00+00,Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,11305.16067,14388.10504,0,236859
2022/09/08 04:00:00+00,Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,5849.833646,7156.460164,0,236860
2022/09/08 04:00:00+00,Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,7022.824851,8466.23513,0,236861
2022/09/08 04:00:00+00,Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,4809.178638,5644.322749,0,236862
2022/09/08 04:00:00+00,Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,7188.353752,8458.883767,0,236863
2022/09/07 04:00:00+00,Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,11482.43621,14757.84705,0,237041
2022/09/08 04:00:00+00,Blue,,Blue Line,Rapid Transit,Blue Line,Rail,PEAK,Passenger Wait Time,27757.12792,28746.19603,0,237195
2022/09/08 04:00:00+00,Blue,,Blue Line,Rapid Transit,Blue Line,Rail,OFF_PEAK,Passenger Wait Time,40722.52847,42812.35255,0,237196
2022/09/07 04:00:00+00,Blue,,Blue Line,Rapid Transit,Blue Line,Rail,OFF_PEAK,Passenger Wait Time,39427.63766,43211.63807,0,237347
2022/09/07 04:00:00+00,Blue,,Blue Line,Rapid Transit,Blue Line,Rail,PEAK,Passenger Wait Time,28089.61122,28400.80061,0,237348
2022/09/06 04:00:00+00,Blue,,Blue Line,Rapid Transit,Blue Line,Rail,PEAK,Passenger Wait Time,27935.62474,28469.8605,0,237472
2022/09/06 04:00:00+00,Blue,,Blue Line,Rapid Transit,Blue Line,Rail,OFF_PEAK,Passenger Wait Time,39937.40511,43048.58684,0,237475
2022/09/06 04:00:00+00,Red,,Red Line,Rapid Transit,Red Line,Rail,OFF_PEAK,Passenger Wait Time,115096.3807,126489.4848,0,237495
2022/09/06 04:00:00+00,Red,,Red Line,Rapid Transit,Red Line,Rail,PEAK,Passenger Wait Time,103685.4053,111426.4542,0,237496
2022/09/06 04:00:00+00,Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,5368.086311,9558.669979,0,237497
2022/09/06 04:00:00+00,Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,9372.01914,16030.5298,0,237498
2022/09/06 04:00:00+00,Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,15564.6198,19230.38974,0,237499
2022/09/06 04:00:00+00,Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,11213.48319,14873.87254,0,237500
2022/09/06 04:00:00+00,Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,5723.63915,7436.88286,0,237501
2022/09/06 04:00:00+00,Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,7978.976456,9232.452068,0,237503
2022/09/06 04:00:00+00,Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,4797.496835,5582.808759,0,237504
2022/09/06 04:00:00+00,Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,7639.084923,9469.59369,0,237505
2022/09/07 04:00:00+00,Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,5589.102885,6619.772916,0,237596
2022/09/07 04:00:00+00,Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,7321.625089,8969.357043,0,237597
2022/09/07 04:00:00+00,Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,8064.627781,9503.434662,0,237598
2022/09/07 04:00:00+00,Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,5089.933367,6160.403917,0,237599
2022/09/04 04:00:00+00,Blue,,Blue Line,Rapid Transit,Blue Line,Rail,OFF_PEAK,Passenger Wait Time,32463.87257,33781.2963,0,237727
2022/09/05 04:00:00+00,Red,,Red Line,Rapid Transit,Red Line,Rail,PEAK,Passenger Wait Time,103916.9977,113591.8761,0,237728
2022/09/05 04:00:00+00,Red,,Red Line,Rapid Transit,Red Line,Rail,OFF_PEAK,Passenger Wait Time,110227.6711,120213.3474,0,237730
2022/09/05 04:00:00+00,Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,6814.912171,9674.565726,0,237732
2022/09/05 04:00:00+00,Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,10647.53648,16360.23567,0,237733
2022/09/05 04:00:00+00,Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,10085.31126,12211.23567,0,237734
2022/09/05 04:00:00+00,Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,14163.48273,17802.58439,0,237735
2022/09/05 04:00:00+00,Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,6305.735875,7399.970078,0,237736
2022/09/05 04:00:00+00,Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,8134.17695,9683.592339,0,237737
2022/09/05 04:00:00+00,Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,4471.116145,5465.390066,0,237738
2022/09/05 04:00:00+00,Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,7390.208645,8913.123197,0,237739
2022/09/04 04:00:00+00,Red,,Red Line,Rapid Transit,Red Line,Rail,OFF_PEAK,Passenger Wait Time,61214.76896,66618.36123,0,237872
2022/09/05 04:00:00+00,Blue,,Blue Line,Rapid Transit,Blue Line,Rail,PEAK,Passenger Wait Time,28067.59759,28595.85118,0,237980
2022/09/05 04:00:00+00,Blue,,Blue Line,Rapid Transit,Blue Line,Rail,OFF_PEAK,Passenger Wait Time,39664.40901,40566.83441,0,237981
2022/09/03 04:00:00+00,Blue,,Blue Line,Rapid Transit,Blue Line,Rail,OFF_PEAK,Passenger Wait Time,43621.05274,44484.49902,0,238037
2022/09/04 04:00:00+00,Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,7152.627611,12629.73844,0,238124
2022/09/04 04:00:00+00,Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,10367.80639,14619.30818,0,238139
2022/09/04 04:00:00+00,Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,7675.271342,8983.694208,0,238143
2022/09/04 04:00:00+00,Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,6629.170351,8506.827148,0,238145
2022/09/03 04:00:00+00,Red,,Red Line,Rapid Transit,Red Line,Rail,OFF_PEAK,Passenger Wait Time,81680.14079,92301.40991,0,238264
2022/09/03 04:00:00+00,Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,10730.40516,18198.39226,0,238268
2022/09/02 04:00:00+00,Red,,Red Line,Rapid Transit,Red Line,Rail,OFF_PEAK,Passenger Wait Time,114196.8037,126307.4472,0,238269
2022/09/02 04:00:00+00,Red,,Red Line,Rapid Transit,Red Line,Rail,PEAK,Passenger Wait Time,99753.18082,111545.76,0,238271
2022/09/03 04:00:00+00,Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,15400.60906,21135.11134,0,238272
2022/09/02 04:00:00+00,Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,5512.485066,10038.95975,0,238273
2022/09/03 04:00:00+00,Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,9694.31959,11877.36887,0,238275
2022/09/02 04:00:00+00,Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,7742.566094,14732.65794,0,238276
2022/09/02 04:00:00+00,Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,9580.727373,12986.08206,0,238281
2022/09/03 04:00:00+00,Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,8272.061653,11036.42209,0,238283
2022/09/02 04:00:00+00,Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,13631.56232,18474.11836,0,238286
2022/09/02 04:00:00+00,Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,5629.826123,6997.304324,0,238291
2022/09/02 04:00:00+00,Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,7450.741938,8843.257963,0,238296
2022/09/02 04:00:00+00,Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,7983.209386,9596.800116,0,238301
2022/09/02 04:00:00+00,Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,4955.20152,6130.92037,0,238305
2022/09/01 04:00:00+00,Red,,Red Line,Rapid Transit,Red Line,Rail,OFF_PEAK,Passenger Wait Time,110771.7039,126134.7371,0,238438
2022/09/01 04:00:00+00,Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,4160.713032,7693.296474,0,238475
2022/09/01 04:00:00+00,Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,8096.200108,14155.79715,0,238477
2022/09/01 04:00:00+00,Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,13596.55002,18993.28835,0,238479
2022/09/01 04:00:00+00,Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,10779.00127,13945.35416,0,238483
2022/09/01 04:00:00+00,Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,5587.169948,6978.963602,0,238490
2022/09/01 04:00:00+00,Red,,Red Line,Rapid Transit,Red Line,Rail,PEAK,Passenger Wait Time,103084.2251,112909.5361,0,238626
2022/09/01 04:00:00+00,Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,7205.613515,9114.676019,0,238630
2022/09/01 04:00:00+00,Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,7506.457812,9256.244681,0,238631
2022/09/01 04:00:00+00,Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,5451.337006,6469.982515,0,238632
2022/09/02 04:00:00+00,Blue,,Blue Line,Rapid Transit,Blue Line,Rail,OFF_PEAK,Passenger Wait Time,40073.06481,42778.99915,0,238720
2022/09/02 04:00:00+00,Blue,,Blue Line,Rapid Transit,Blue Line,Rail,PEAK,Passenger Wait Time,28780.59807,28857.06784,0,238722
2022/09/01 04:00:00+00,Blue,,Blue Line,Rapid Transit,Blue Line,Rail,PEAK,Passenger Wait Time,28557.16503,28683.54387,0,238795
2022/09/01 04:00:00+00,Blue,,Blue Line,Rapid Transit,Blue Line,Rail,OFF_PEAK,Passenger Wait Time,40184.07899,43042.67697,0,238796
2022/08/31 04:00:00+00,Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,5263.217198,9237.979834,0,239113
2022/08/31 04:00:00+00,Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,10587.09114,13962.0451,0,239117
2022/08/31 04:00:00+00,Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,13783.14542,18125.70825,0,239121
2022/08/31 04:00:00+00,Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,7298.360374,9295.917346,0,239126
2022/08/31 04:00:00+00,Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,5563.877161,6915.712841,0,239131
2022/08/31 04:00:00+00,Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,5025.822404,6169.905107,0,239135
2022/08/31 04:00:00+00,Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,7381.690023,9169.391821,0,239137
2022/08/31 04:00:00+00,Blue,,Blue Line,Rapid Transit,Blue Line,Rail,OFF_PEAK,Passenger Wait Time,40531.77798,42968.71362,0,239154
2022/08/31 04:00:00+00,Blue,,Blue Line,Rapid Transit,Blue Line,Rail,PEAK,Passenger Wait Time,28295.11644,28661.51679,0,239157
2022/08/31 04:00:00+00,Red,,Red Line,Rapid Transit,Red Line,Rail,OFF_PEAK,Passenger Wait Time,109864.965,127073.025,0,239170
2022/08/31 04:00:00+00,Red,,Red Line,Rapid Transit,Red Line,Rail,PEAK,Passenger Wait Time,96118.19536,111987.5005,0,239171
2022/08/31 04:00:00+00,Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,8701.540334,15786.63773,0,239172
2022/08/30 04:00:00+00,Red,,Red Line,Rapid Transit,Red Line,Rail,OFF_PEAK,Passenger Wait Time,107117.8152,125125.1812,0,239237
2022/08/30 04:00:00+00,Red,,Red Line,Rapid Transit,Red Line,Rail,PEAK,Passenger Wait Time,91434.01616,110615.2193,0,239238
2022/08/30 04:00:00+00,Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,4996.582488,7449.034198,0,239239
2022/08/30 04:00:00+00,Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,7814.33341,13283.2171,0,239240
2022/08/30 04:00:00+00,Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,14430.64855,18382.12606,0,239241
2022/08/30 04:00:00+00,Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,12072.19677,15545.08942,0,239242
2022/08/30 04:00:00+00,Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,7842.418067,9447.366767,0,239243
2022/08/30 04:00:00+00,Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,5442.794803,7021.519972,0,239244
2022/08/30 04:00:00+00,Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,7492.072082,9197.8992,0,239245
2022/08/30 04:00:00+00,Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,4900.43405,5807.491534,0,239246
2022/08/30 04:00:00+00,Blue,,Blue Line,Rapid Transit,Blue Line,Rail,PEAK,Passenger Wait Time,28502.41815,28728.55821,0,239490
2022/08/30 04:00:00+00,Blue,,Blue Line,Rapid Transit,Blue Line,Rail,OFF_PEAK,Passenger Wait Time,41283.14633,42612.01696,0,239494
2022/08/29 04:00:00+00,Red,,Red Line,Rapid Transit,Red Line,Rail,PEAK,Passenger Wait Time,102849.9115,113377.884,0,239666
